Player,Link,Tm,Money,Signed Using,Year
Luc Mbah a Moute,,LAC,1270964,Minimum Salary,2016
Brandon Rush,,GSW,1270964,Minimum Salary,2016
Cartier Martin,,DET,1270964,,2016
JaVale McGee,,DAL,1270964,Bird Rights,2016
Reggie Bullock,,DET,1252440,1st Round Pick,2016
Clint Capela,,HOU,1242720,1st Round Pick,2016
Jarell Martin,,MEM,1230840,1st Round pick,2016
Andre Roberson,,OKC,1210800,1st Round Pick,2016
P.J. Hairston,,MEM,1201440,1st Round Pick,2016
Boban Marjanovic,,SAS,1200000,Cap Space,2016
Jordan Mickey,,BOS,1200000,,2016
Marcus Thornton,,HOU,1186000,,2016
Tyler Hansbrough,,CHO,1185784,Minimum Salary,2016
Rudy Gobert,,UTA,1175880,1st Round Pick,2016
Toney Douglas,,NOP,1164858,Minimum Salary,2016
Archie Goodwin,,PHO,1160160,1st Round Pick,2016
C.J. Wilcox,,LAC,1159680,1st Round Pick,2016
Larry Nance Jr.,,LAL,1155600,1st Round pick,2016
Damjan Rudez,,MIN,1149500,MLE,2016
R.J. Hunter,,BOS,1148640,1st Round pick,2016
Matthew Dellavedova,,CLE,1147280,,2016
Kyle Anderson,,SAS,1142879,1st Round Pick,2016
Josh Huestis,,OKC,1140240,,2016
Chris McCullough,,BRK,1140240,1st Round pick,2016
Kevon Looney,,GSW,1131960,1st Round pick,2016
Garrett Temple,,WAS,1100602,Minimum Salary,2016
Ish Smith,,PHI,1100602,,2016
Jeremy Evans,,DAL,1100602,Early Bird Rights,2016
Wesley Johnson,,LAC,1100600,Minimum Salary,2016
Cole Aldrich,,LAC,1100600,Minimum Salary,2016
Chris Copeland,,ORL,1100000,,2016
Luke Babbitt,,NOP,1100000,Minimum Salary,2016
Richaun Holmes,,PHI,1050000,Cap Space,2016
Jon Leuer,,PHO,1035000,Early Bird Rights,2016
James Anderson,,SAC,1015421,Minimum Salary,2016
Joey Dorsey,,DEN,1015421,,2016
E'Twaun Moore,,CHI,1015421,Minimum Salary,2016
Donald Sloan,,BRK,1015421,Minimum Salary,2016
Raul Neto,,UTA,1000000,,2016
Robert Covington,,PHI,1000000,,2016
Joseph Young,,IND,1000000,Cap Space,2016
Rakeem Christmas,,IND,1000000,,2016
Montrezl Harrell,,HOU,1000000,,2016
Walter Tavares,,ATL,1000000,,2016
Chris Johnson,,UTA,981348,Minimum Salary,2016
Quincy Acy,,SAC,981348,Minimum Salary,2016
Jared Cunningham,,ORL,981348,,2016
Hassan Whiteside,,MIA,981348,Minimum Salary,2016
Robert Sacre,,LAL,981348,Non Bird Rights,2016
Pablo Prigioni,,LAC,981348,Minimum Salary,2016
Thomas Robinson,,BRK,981300,Minimum Salary,2016
John Jenkins,,PHO,981000,Minimum Salary,2016
Justin Holiday,,CHI,947300,Minimum Salary,2016
Dewayne Dedmon,,ORL,947278,Minimum Salary,2016
Grant Jerrett,,UTA,947276,,2016
Jeff Withey,,UTA,947276,Minimum Salary,2016
Anthony Bennett,,TOR,947276,,2016
Ray McCallum,,SAS,947276,,2016
Seth Curry,,SAC,947276,Minimum Salary,2016
Allen Crabbe,,POR,947276,Cap Space,2016
Isaiah Canaan,,PHI,947276,Cap Space,2016
Hollis Thompson,,PHI,947276,Cap Space,2016
Ian Clark,,GSW,947276,Minimum Salary,2016
Troy Daniels,,CHO,947276,Minimum Salary,2016
Willie Reed,,BRK,947276,Minimum Salary,2016
Mike Muscala,,ATL,947276,Minimum Salary,2016
Wayne Ellington,,SAC,923670,,2016
Elton Brand,,PHI,890693,Minimum Salary,2016
Damien Inglis,,MIL,855000,Cap Space,2016
Eric Moreland,,SAC,845059,Minimum Salary,2016
Tim Frazier,,POR,845059,,2016
JaKarr Sampson,,PHI,845059,,2016
Jerami Grant,,PHI,845059,Draft Pick,2016
Joe Harris,,ORL,845059,,2016
Devyn Marble,,ORL,845059,Cap Space,2016
Cleanthony Early,,NYK,845059,Minimum Salary,2016
Langston Galloway,,NYK,845059,Minimum Salary,2016
Jarnell Stokes,,NOP,845059,,2016
Johnny O'Bryant,,MIL,845059,Cap Space,2016
Tyler Johnson,,MIA,845059,Minimum Salary,2016
James Ennis,,MEM,845059,,2016
Russ Smith,,MEM,816482,,2016
JaMychal Green,,MEM,845059,Minimum Salary,2016
Jordan Clarkson,,LAL,845059,Minimum Salary,2016
Tarik Black,,LAL,845059,Minimum Salary,2016
Shayne Whittington,,IND,845059,Minimum Salary,2016
James Michael McAdoo,,GSW,845059,Minimum Salary,2016
Spencer Dinwiddie,,DET,845059,Cap Space,2016
Nick Johnson,,DEN,845059,,2016
Dwight Powell,,DAL,845059,Minimum Salary,2016
Cameron Bairstow,,CHI,845059,Cap Space,2016
Markel Brown,,BRK,845059,Minimum Salary,2016
Glenn Robinson,,IND,845000,,2016
Pierre Jackson,,PHI,750000,,2016
Anthony Brown,,LAL,700000,Cap Space,2016
Norman Powell,,TOR,650000,Cap Space,2016
Carlos Delfino,,LAC,650000,,2016
Toney Douglas,,IND,600000,,2016
Jarell Eddie,,WAS,561716,Minimum Salary,2016
Maurice Ndour,,DAL,525094,,2016
Jonathon Simmons,,SAS,525093,Minimum Salary,2016
Duje Dukan,,SAC,525093,Minimum Salary,2016
Pat Connaughton,,POR,525093,,2016
Luis Montero,,POR,525093,,2016
Cliff Alexander,,POR,525093,Minimum Salary,2016
T.J. McConnell,,PHI,525093,Minimum Salary,2016
Josh Richardson,,MIA,525093,Minimum Salary,2016
Marcelo Huertas,,LAL,525093,Minimum Salary,2016
Branden Dawson,,LAC,525093,Minimum Salary,2016
Darrun Hilliard,,DET,525093,Cap space,2016
Salah Mejri,,DAL,525093,Minimum Salary,2016
Aaron Harrison,,CHO,525093,Minimum Salary,2016
Lamar Patterson,,ATL,525093,Minimum Salary,2016
Cristiano Felicio,,CHI,525090,Minimum Salary,2016
Jimmer Fredette,,SAS,507711,,2016
Anderson Varejao,,GSW,458575,Minimum Salary,2016
Aaron Gray,,DET,452059,,2016
Steve Novak,,MIL,416886,Minimum Salary,2016
Joe Johnson,,MIA,414481,Minimum Salary,2016
Andre Miller,,SAS,396844,Minimum Salary,2016
Kris Humphries,,ATL,388025,Minimum Salary,2016
Cory Jefferson,,PHO,370000,,2016
J.J. Hickson,,WAS,366337,Minimum Salary,2016
Elijah Millsap,,UTA,362878,,2016
Nazr Mohammed,,OKC,352750,Minimum Salary,2016
Kostas Papanikolaou,,DEN,350000,,2016
Ryan Hollins,,MEM,336716,,2016
Jason Thompson,,TOR,328955,Minimum Salary,2016
Kevin Martin,,SAS,317475,Minimum Salary,2016
Gal Mekel,,DAL,315760,,2016
Michael Beasley,,HOU,306527,Minimum Salary,2016
Miroslav Raduljica,,LAC,300000,,2016
JaKarr Sampson,,DEN,285489,Minimum Salary,2016
Ty Lawson,,IND,265058,Minimum Salary,2016
Chase Budinger,,PHO,258082,Minimum Salary,2016
Marcus Thornton,,WAS,251107,Minimum Salary,2016
Bryce Cotton,,PHO,228663,,2016
Christian Wood,,PHI,222392,,2016
Sean Kilpatrick,,BRK,221176,Minimum Salary,2016
Andrew Goudelock,,HOU,200600,Minimum Salary,2016
Jorge Gutierrez,,CHO,190000,Minimum Salary,2016
Jeff Ayres,,LAC,187750,Minimum Salary,2016
Ryan Hollins,,WAS,176375,,2016
Phil Pressey,,PHI,172739,,2016
Bryce Dejean-Jones,,NOP,169883,MLE,2016
Tony Wroten,,NYK,167406,Minimum Salary,2016
Ryan Hollins,,MEM,160340,,2016
Jordan McRae,,CLE,142084,Minimum Salary,2016
Jeff Ayres,,LAC,129482,,2016
Greg Smith,,MIN,128161,Minimum Salary,2016
Greg Smith,,MIN,119462,,2016
Jordan Farmar,,MEM,111683,Minimum Salary,2016
Henry Sims,,BRK,111452,,2016
Phil Pressey,,PHO,111444,,2016
Lorenzo Brown,,PHO,111444,,2016
Ray McCallum,,MEM,111444,,2016
Lorenzo Brown,,DET,111444,,2016
Jorge Gutierrez,,CHO,111444,,2016
Jordan Sibert,,ORL,100000,,2016
Keith Appling,,ORL,100000,,2016
Jonathan Holmes,,LAL,100000,,2016
Erick Green,,DEN,100000,,2016
Erick Green,,UTA,99418,10-Day Contract,2016
Justin Harper,,DET,99418,,2016
Sean Kilpatrick,,DEN,99418,,2016
Sean Kilpatrick,,BRK,99418,,2016
Ryan Hollins,,MEM,96000,,2016
Tim Frazier,,NOP,94448,Minimum Salary,2016
Chuck Hayes,,HOU,83583,,2016
Alan Williams,,PHO,83397,Minimum Salary,2016
Elliot Williams,,CHO,80000,,2016
Jordan Farmar,,MEM,79773,,2016
J.J. O'Brien,,UTA,75000,,2016
Treveon Graham,,UTA,75000,,2016
Ronald Roberts,,TOR,75000,,2016
Thanasis Antetokounmpo,,NYK,75000,,2016
Darion Atkins,,NYK,75000,,2016
Wesley Saunders,,NYK,75000,,2016
Ryan Boatright,,BRK,75000,,2016
Terran Petteway,,ATL,75000,,2016
Jordan McRae,,PHO,61776,,2016
Christian Wood,,PHI,61776,,2016
Keith Appling,,ORL,61776,,2016
Bryce Dejean-Jones,,NOP,61776,,2016
Xavier Munford,,MEM,61776,,2016
Alex Stepheson,,LAC,61776,,2016
Axel Toupane,,DEN,61776,,2016
Axel Toupane,,DEN,61776,Minimum Salary,2016
Coty Clarke,,BOS,61776,,2016
Adonis Thomas,,DET,60000,,2016
Jimmer Fredette,,NYK,59731,,2016
Jordan Hamilton,,NOP,59731,,2016
Jordan Hamilton,,NOP,59731,Minimum Salary,2016
Jared Cunningham,,MIL,57726,,2016
Orlando Johnson,,PHO,55722,,2016
Orlando Johnson,,NOP,55722,,2016
Elliot Williams,,MEM,55722,,2016
Jimmer Fredette,,NOP,54812,,2016
Cory Jefferson,,PHO,51449,,2016
Henry Sims,,BRK,50170,Minimum Salary,2016
E.J. Singler,,UTA,50000,,2016
Travis Trice,,NYK,50000,,2016
Bryce Dejean-Jones,,NOP,50000,,2016
Michael Frazier,,LAL,50000,,2016
Brandon Ashley,,DAL,50000,,2016
Jamil Wilson,,DAL,50000,,2016
Quincy Miller,,BRK,50000,,2016
James Ennis,,NOP,49709,,2016
Tim Frazier,,NOP,49709,,2016
Bryce Cotton,,MEM,49709,,2016
Nate Robinson,,NOP,44000,,2016
Marshall Henderson,,SAC,35000,,2016
Vince Hunter,,SAC,35000,,2016
Robert Upshaw,,LAL,35000,,2016
J.J. O'Brien,,UTA,30888,,2016
Alan Williams,,PHO,30888,,2016
Thanasis Antetokounmpo,,NYK,30888,,2016
Briante Weber,,MEM,30888,,2016
Alex Stepheson,,MEM,30888,,2016
Jordan McRae,,CLE,30888,,2016
Xavier Munford,,MEM,27812,Minimum Salary,2016
Shannon Scott,,TOR,25000,,2016
Axel Toupane,,TOR,25000,,2016
Michale Kyser,,TOR,25000,,2016
Malcolm Miller,,BOS,25000,,2016
Levi Randolph,,BOS,25000,,2016
Corey Walden,,BOS,25000,,2016
James Ennis,,NOP,24855,Minimum Salary,2016
Christian Wood,,PHI,21621,Minimum Salary,2016
Dorell Wright,,MIA,17637,Minimum Salary,2016
Bryce Cotton,,MEM,14913,,2016
Briante Weber,,MIA,12355,Minimum Salary,2016
Jarrid Famous,,DAL,10000,,2016
John Holland,,BOS,9266,Minimum Salary,2016
Dahntay Jones,,CLE,8819,Minimum Salary,2016
Lorenzo Brown,,DET,5572,Minimum Salary,2016
Kobe Bryant,,LAL,23500000,Bird Rights,2015
Amar'e Stoudemire,,NYK,23410988,,2015
Joe Johnson,,BRK,23180790,Bird Rights,2015
Carmelo Anthony,,NYK,22458000,Bird Rights,2015
Dwight Howard,,HOU,21436271,Cap Space,2015
Chris Bosh,,MIA,20644400,Bird Rights,2015
LeBron James,,CLE,20644400,Cap Space,2015
Chris Paul,,LAC,20068563,Bird Rights,2015
Deron Williams,,BRK,19754465,Bird Rights,2015
Brandon Roy,,POR,19317326,,2015
Rudy Gay,,SAC,19317325,Bird Rights,2015
Kevin Durant,,OKC,18995624,Bird Rights,2015
Derrick Rose,,CHI,18862875,Bird Rights,2015
Blake Griffin,,LAC,17674612,Bird Rights,2015
Zach Randolph,,MEM,16500000,Bird Rights,2015
LaMarcus Aldridge,,POR,16006000,Bird Rights,2015
Paul George,,IND,15925680,1st Round Pick,2015
Marc Gasol,,MEM,15829688,Bird Rights,2015
Brook Lopez,,BRK,15719063,Bird Rights,2015
Russell Westbrook,,OKC,15719062,Bird Rights,2015
Kevin Love,,CLE,15719062,Cap Space,2015
David Lee,,GSW,15012000,Bird Rights,2015
Dwyane Wade,,MIA,15000000,Bird Rights,2015
Eric Gordon,,NOP,14898938,Bird Rights,2015
Roy Hibbert,,IND,14898938,Bird Rights,2015
John Wall,,WAS,14746000,1st Round Pick,2015
Gordon Hayward,,UTA,14746000,Bird Rights,2015
James Harden,,HOU,14728844,Bird Rights,2015
Chandler Parsons,,DAL,14700000,Cap Space,2015
Tyson Chandler,,DAL,14598888,Bird Rights,2015
Josh Smith,,DET,14000000,,2015
DeMarcus Cousins,,SAC,13701250,1st Round Pick,2015
Al Jefferson,,CHO,13666667,Cap Space,2015
Carlos Boozer,,CHI,13550000,,2015
Nene Hilario,,WAS,13000000,Bird Rights,2015
Andrew Bogut,,GSW,12972973,Bird Rights,2015
Rajon Rondo,,DAL,12909091,Bird Rights,2015
Derrick Favors,,UTA,12833333,1st Round Pick,2015
Tony Parker,,SAS,12500000,Bird Rights,2015
Serge Ibaka,,OKC,12350000,Bird Rights,2015
Andre Iguodala,,GSW,12289544,Bird Rights,2015
Joakim Noah,,CHI,12200000,Bird Rights,2015
Eric Bledsoe,,PHO,12173913,Bird Rights,2015
Nikola Pekovic,,MIN,12100000,Bird Rights,2015
Kyle Lowry,,TOR,12000000,Bird Rights,2015
Kevin Garnett,,MIN,12000000,Bird Rights,2015
David West,,IND,12000000,Early Bird Rights,2015
Al Horford,,ATL,12000000,Bird Rights,2015
Nicolas Batum,,POR,11765500,Bird Rights,2015
Ty Lawson,,DEN,11595506,Bird Rights,2015
Andrea Bargnani,,NYK,11500000,Bird Rights,2015
DeAndre Jordan,,LAC,11440124,Bird Rights,2015
JaVale McGee,,PHI,11250000,,2015
Larry Sanders,,MIL,11000000,,2015
Danilo Gallinari,,DEN,10854850,Bird Rights,2015
Tyreke Evans,,NOP,10763500,Bird Rights,2015
Stephen Curry,,GSW,10629213,Bird Rights,2015
Marcin Gortat,,WAS,10434782,Bird Rights,2015
Gerald Wallace,,BOS,10105855,Bird Rights,2015
Tim Duncan,,SAS,10000000,Bird Rights,2015
Jrue Holiday,,NOP,9904495,Bird Rights,2015
Luol Deng,,MIA,9714461,Cap Space,2015
Anderson Varejao,,CLE,9704595,Bird Rights,2015
Steve Nash,,LAL,9701000,,2015
Kendrick Perkins,,UTA,9654342,,2015
DeMar DeRozan,,TOR,9500000,Bird Rights,2015
Paul Millsap,,ATL,9500000,Cap Space,2015
Jeff Green,,MEM,9445000,Bird Rights,2015
Thaddeus Young,,BRK,9410870,Bird Rights,2015
Tyrus Thomas,,CHO,9388000,,2015
Tiago Splitter,,SAS,9250000,Bird Rights,2015
Jordan Hill,,LAL,9000000,Cap Space,2015
Lance Stephenson,,CHO,9000000,Cap Space,2015
Mike Conley,,MEM,8894216,Cap Space,2015
Trevor Ariza,,HOU,8579089,Bird Rights,2015
Marcus Thornton,,PHO,8575000,Cap Space,2015
Ryan Anderson,,NOP,8491500,Bird Rights,2015
Andray Blatche,,WAS,8471339,,2015
Omer Asik,,NOP,8374646,Cap Space,2015
Jeremy Lin,,LAL,8374646,Cap Space,2015
Monta Ellis,,DAL,8360000,Cap Space,2015
Channing Frye,,ORL,8175476,Cap Space,2015
O.J. Mayo,,MIL,8000000,Cap Space,2015
George Hill,,IND,8000000,Bird Rights,2015
Brandon Jennings,,DET,8000000,Bird Rights,2015
Taj Gibson,,CHI,8000000,Bird Rights,2015
Jeff Teague,,ATL,8000000,Bird Rights,2015
Dirk Nowitzki,,DAL,7974482,Cap Space,2015
Ersan Ilyasova,,MIL,7900000,Bird Rights,2015
Brendan Haywood,,DAL,7798000,,2015
Arron Afflalo,,POR,7750000,Bird Rights,2015
Tayshaun Prince,,DET,7707865,Bird Rights,2015
Boris Diaw,,SAS,7500000,Bird Rights,2015
Goran Dragic,,MIA,7500000,Cap Space,2015
Josh Childress,,PHO,7317500,,2015
Wesley Matthews,,POR,7245640,MLE,2015
Isaiah Thomas,,BOS,7238606,,2015
Avery Bradley,,BOS,7191011,Bird Rights,2015
Pau Gasol,,CHI,7128000,Cap Space,2015
Jose Calderon,,NYK,7097191,Cap Space,2015
Kyrie Irving,,CLE,7070730,Early Bird Rights,2015
Amir Johnson,,TOR,7000000,Bird Rights,2015
Manu Ginobili,,SAS,7000000,Bird Rights,2015
Marvin Williams,,CHO,7000000,,2015
Brandon Bass,,BOS,6900000,Bird Rights,2015
Kevin Martin,,MIN,6792500,Bird Rights,2015
Wilson Chandler,,DEN,6757913,Bird Rights,2015
Drew Gooden,,MIL,6680000,,2015
Jason Richardson,,PHI,6601125,Bird Rights,2015
Glen Davis,,ORL,6600000,,2015
Mike Miller,,MIA,6600000,,2015
J.J. Redick,,LAC,6583500,Bird Rights,2015
Luis Scola,,HOU,6541000,,2015
J.R. Smith,,CLE,6516000,Early Bird Rights,2015
Carl Landry,,SAC,6500000,Cap Space,2015
Greivis Vasquez,,TOR,6400000,Bird Rights,2015
Derrick Williams,,SAC,6331404,1st Round Pick,2015
Jarrett Jack,,BRK,6300000,Cap Space,2015
Kyle Korver,,ATL,6253521,Bird Rights,2015
Landry Fields,,TOR,6250000,Cap Space,2015
Luis Scola,,HOU,6172538,,2015
Robin Lopez,,POR,6124728,Bird Rights,2015
Jason Thompson,,SAC,6037500,Bird Rights,2015
Jodie Meeks,,DET,6000000,Cap Space,2015
Gerald Henderson,,CHO,6000000,Bird Rights,2015
Chuck Hayes,,TOR,5958750,Cap Space,2015
Jason Terry,,HOU,5850313,MLE,2015
Patrick Patterson,,TOR,5831326,Bird Rights,2015
P.J. Tucker,,PHO,5700000,Cap Space,2015
Enes Kanter,,OKC,5694674,1st Round Pick,2015
Anthony Davis,,NOP,5607240,1st Round Pick,2015
Anthony Bennett,,MIN,5563920,1st Round Pick,2015
Andrew Wiggins,,MIN,5510640,1st Round Pick,2015
Greg Monroe,,DET,5479934,,2015
Lou Williams,,TOR,5450000,MLE,2015
Courtney Lee,,MEM,5450000,Bird Rights,2015
Jamal Crawford,,LAC,5450000,MLE,2015
Martell Webster,,WAS,5381750,MLE,2015
J.J. Hickson,,DEN,5381750,MLE,2015
Chris Andersen,,MIA,5375000,Cap Space,2015
Paul Pierce,,WAS,5305000,MLE,2015
Josh McRoberts,,MIA,5305000,MLE,2015
Spencer Hawes,,LAC,5305000,MLE,2015
Shaun Livingston,,GSW,5305000,MLE,2015
Nikola Mirotic,,CHI,5305000,Cap Space,2015
Zaza Pachulia,,MIL,5200000,Cap Space,2015
Tristan Thompson,,CLE,5138430,1st Round Pick,2015
Ricky Rubio,,MIN,5070686,1st Round Pick,2015
Michael Kidd-Gilchrist,,CHO,5016960,1st Round Pick,2015
Trevor Booker,,UTA,5000000,Cap Space,2015
Brandan Wright,,PHO,5000000,Early Bird Rights,2015
Chase Budinger,,MIN,5000000,Bird Rights,2015
Nick Young,,LAL,4994420,Cap Space,2015
Victor Oladipo,,ORL,4978200,1st Round Pick,2015
Jabari Parker,,MIL,4930560,1st Round Pick,2015
Luis Scola,,IND,4868499,Cap Space,2015
Tony Allen,,MEM,4831461,Bird Rights,2015
Chris Kaman,,POR,4800000,MLE,2015
Kostas Papanikolaou,,HOU,4800000,MLE,2015
Darren Collison,,SAC,4797664,MLE,2015
Corey Brewer,,HOU,4702500,Cap Space,2015
Timofey Mozgov,,CLE,4650000,Bird Rights,2015
Andre Miller,,SAC,4625000,Bird Rights,2015
Bradley Beal,,WAS,4505280,1st Round Pick,2015
Ben Gordon,,ORL,4500000,Cap Space,2015
Caron Butler,,DET,4500000,,2015
Jonas Jerebko,,BOS,4500000,Early Bird Rights,2015
Otto Porter,,WAS,4470480,1st Round Pick,2015
Joel Embiid,,PHI,4427640,1st Round Pick,2015
Luc Mbah a Moute,,PHI,4382576,Bird Rights,2015
Kris Humphries,,WAS,4300000,Bird Rights,2015
Jared Dudley,,MIL,4250000,Bird Rights,2015
C.J. Miles,,IND,4205000,MLE,2015
Thabo Sefolosha,,ATL,4150000,,2015
Dion Waiters,,OKC,4062000,1st Round Pick,2015
Cody Zeller,,CHO,4030560,1st Round Pick,2015
Danny Green,,SAS,4025000,Early Bird,2015
Mario Chalmers,,MIA,4000000,Bird Rights,2015
Ian Mahinmi,,IND,4000000,Early Bird Rights,2015
Travis Outlaw,,BRK,4000000,,2015
Aaron Gordon,,ORL,3992040,1st Round Pick,2015
Vince Carter,,MEM,3911981,,2015
Kevin Seraphin,,WAS,3898692,1st Round Pick,2015
Devin Harris,,DAL,3878000,,2015
Bismack Biyombo,,CHO,3873398,1st Round Pick,2015
Samuel Dalembert,,NYK,3867282,,2015
Patty Mills,,SAS,3842105,Bird Rights,2015
Al Harrington,,ORL,3805000,,2015
Joel Anthony,,DET,3800000,Bird Rights,2015
Raymond Felton,,DAL,3793693,Cap Space,2015
Mo Williams,,CHO,3750000,MLE,2015
Jonas Valanciunas,,TOR,3678360,1st Round Pick,2015
Thomas Robinson,,PHI,3678360,1st Round Pick,2015
Marreese Speights,,GSW,3657500,MLE,2015
Alex Len,,PHO,3649920,1st Round Pick,2015
Dante Exum,,UTA,3615000,1st Round Pick,2015
Brandon Knight,,PHO,3553917,1st Round Pick,2015
Gerald Green,,PHO,3500000,Cap Space,2015
Darrell Arthur,,DEN,3457149,Bird Rights,2015
Steve Novak,,OKC,3445946,Early Bird,2015
Matt Barnes,,LAC,3396250,MLE,2015
Mirza Teletovic,,BRK,3368100,Mini MLE,2015
Damian Lillard,,POR,3340920,1st Round Pick,2015
Mike Scott,,ATL,3333333,,2015
Tyler Hansbrough,,TOR,3326235,MLE,2015
Andrei Kirilenko,,PHI,3326235,,2015
Mike Dunleavy,,CHI,3326235,Mini MLE,2015
Nerlens Noel,,PHI,3315120,1st Round Pick,2015
Marcus Smart,,BOS,3283320,1st Round Pick,2015
Alexey Shved,,NYK,3282056,Cap Space,2015
Jason Smith,,NYK,3278000,Mini MLE,2015
Bojan Bogdanovic,,BRK,3278000,MLE,2015
Evan Turner,,BOS,3278000,MLE,2015
Kemba Walker,,CHO,3272091,1st Round Pick,2015
Gary Neal,,MIN,3250000,Cap Space,2015
Carlos Boozer,,LAL,3250000,,2015
Anthony Morrow,,OKC,3200000,Cap Space,2015
Dorell Wright,,POR,3150000,Cap Space,2015
Quincy Pondexter,,NOP,3146068,1st Round Pick,2015
Chris Copeland,,IND,3135000,MLE,2015
Randy Foye,,DEN,3135000,Non Bird Rights,2015
Klay Thompson,,GSW,3075880,1st Round Pick,2015
Harrison Barnes,,GSW,3049920,1st Round Pick,2015
Alec Burks,,UTA,3034356,1st Round Pick,2015
Ben McLemore,,SAC,3026280,1st Round Pick,2015
Joel Freeland,,POR,3013512,Cap Space,2015
Travis Outlaw,,PHI,3000000,,2015
Furkan Aldemir,,PHI,3000000,Minimum Salary,2015
D.J. Augustin,,OKC,3000000,,2015
Jerryd Bayless,,MIL,3000000,Cap Space,2015
Kosta Koufos,,MEM,3000000,Bird Rights,2015
Anthony Tolliver,,DET,3000000,Cap Space,2015
Julius Randle,,LAL,2997360,1st Round Pick,2015
Markieff Morris,,PHO,2989239,Bird Rights,2015
Marcus Morris,,PHO,2943221,Bird Rights,2015
Will Bynum,,BOS,2915908,,2015
Kawhi Leonard,,SAS,2894059,1st Round Pick,2015
Marco Belinelli,,SAS,2873750,MLE,2015
Terrence Ross,,TOR,2793960,1st Round Pick,2015
Kentavious Caldwell-Pope,,DET,2772480,1st Round Pick,2015
Nikola Vucevic,,ORL,2751260,1st Round Pick,2015
Luke Ridnour,,ORL,2750000,Cap Space,2015
Nik Stauskas,,SAC,2745840,1st Round Pick,2015
Udonis Haslem,,MIA,2732000,MLE,2015
Jameer Nelson,,DEN,2732000,Room Exception,2015
Mike Miller,,CLE,2732000,Room Exception,2015
Brian Roberts,,CHO,2732000,Room Exception,2015
Kirk Hinrich,,CHI,2730000,Room Exception,2015
Iman Shumpert,,CLE,2616975,1st Round Pick,2015
Andre Drummond,,DET,2568360,1st Round Pick,2015
Trey Burke,,UTA,2548560,1st Round Pick,2015
Noah Vonleh,,CHO,2524200,1st Round Pick,2015
James Johnson,,TOR,2500000,Cap Space,2015
DeMarre Carroll,,ATL,2442455,Cap Space,2015
Austin Rivers,,LAC,2439840,1st Round Pick,2015
Shelvin Mack,,ATL,2433333,Cap Space,2015
C.J. McCollum,,POR,2421000,1st Round Pick,2015
Elfrid Payton,,ORL,2397840,1st Round Pick,2015
Tobias Harris,,ORL,2380594,1st Round Pick,2015
Meyers Leonard,,POR,2317920,1st Round Pick,2015
Michael Carter-Williams,,MIL,2300040,1st Round Pick,2015
Doug McDermott,,CHI,2277960,1st Round Pick,2015
Kenneth Faried,,DEN,2249768,1st Round Pick,2015
Nick Collison,,OKC,2242003,Bird Rights,2015
Brendan Haywood,,CLE,2213688,Cap Space,2015
Reggie Jackson,,DET,2204370,1st Round Pick,2015
Jeremy Lamb,,OKC,2202000,1st Round Pick,2015
Steven Adams,,OKC,2184960,1st Round Pick,2015
Eric Maynor,,PHI,2106720,,2015
C.J. Watson,,IND,2106720,BAE,2015
Nate Robinson,,BOS,2106720,,2015
Vitor Faverani,,BOS,2090000,,2015
Ramon Sessions,,WAS,2077000,BAE,2015
Aron Baynes,,SAS,2077000,MLE,2015
Steve Blake,,POR,2077000,BAE,2015
Danny Granger,,PHO,2077000,BAE,2015
Beno Udrih,,MEM,2077000,BAE,2015
Jordan Farmar,,LAC,2077000,,2015
Josh Smith,,HOU,2077000,BAE,2015
Kelly Olynyk,,BOS,2075760,1st Round Pick,2015
Zach LaVine,,MIN,2055840,1st Round Pick,2015
Norris Cole,,NOP,2038206,1st Round Pick,2015
Cory Joseph,,SAS,2023261,1st Round Pick,2015
Jimmy Butler,,CHI,2008748,1st Round Pick,2015
DeJuan Blair,,WAS,2000000,Bird Rights,2015
John Salmons,,PHO,2000000,,2015
Elton Brand,,ATL,2000000,Cap Space,2015
Kent Bazemore,,ATL,2000000,,2015
John Henson,,MIL,1987320,1st Round Pick,2015
Shabazz Muhammad,,MIN,1971960,1st Round Pick,2015
Zoran Dragic,,MIA,1962103,Cap Space,2015
T.J. Warren,,PHO,1953120,1st Round Pick,2015
Maurice Harkless,,ORL,1887840,1st Round Pick,2015
Giannis Antetokounmpo,,MIL,1873200,1st Round Pick,2015
Adreian Payne,,MIN,1855320,1st Round Pick,2015
Jeff Ayres,,SAS,1828750,MLE,2015
Anthony Randolph,,ORL,1825359,,2015
Jeremy Evans,,UTA,1794871,Early Bird Rights,2015
Joffrey Lauvergne,,DEN,1790280,MLE,2015
Reggie Evans,,SAC,1768653,Non Bird Rights,2015
Lucas Nogueira,,TOR,1762680,1st Round Pick,2015
Jusuf Nurkic,,DEN,1762680,1st Round Pick,2015
Luigi Datome,,BOS,1750000,Cap Space,2015
Tyler Zeller,,BOS,1703760,1st Round Pick,2015
Dennis Schroder,,ATL,1690680,1st Round Pick,2015
James Young,,BOS,1674480,1st Round Pick,2015
Pablo Prigioni,,HOU,1662961,MLE,2015
Ryan Kelly,,LAL,1650000,Room Exception,2015
Terrence Jones,,HOU,1618680,1st Round Pick,2015
Shane Larkin,,NYK,1606080,1st Round Pick,2015
Tyler Ennis,,MIL,1590720,1st Round Pick,2015
Andrew Nicholson,,ORL,1545840,1st Round Pick,2015
Sergey Karasev,,BRK,1533840,1st Round Pick,2015
